TUCASEID,weight,race,age,labor_force_status,sex,day,year,category,TULINENO,region,division,state,metro_status,metro_area,county,category_sum_min,category_sum_hour,category_sum_hour_weight
20190111181914,14394614.805948,White,42,Employed-At work,Female,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,70,1.1666666666666667,16793717.273606002
20190111181935,9177264.700224,Asian,45,Employed-At work,Female,7,2019,socializing,1,Midwest,West North Central,MN,metropolitan,33460,163,180,3,27531794.100672
20190111181954,4604160.502355,White,39,Retired,Female,1,2019,socializing,1,South,South Atlantic,GA,metropolitan,12060,151,0,0,0
20190111181962,6453320.315356,Black,85,Retired,Female,3,2019,socializing,1,Midwest,East North Central,MI,metropolitan,24340,81,0,0,0
20190111182001,5853787.435682,White,41,Employed-At work,Female,4,2019,socializing,1,Midwest,West North Central,NE,metropolitan,36540,0,0,0,0
20190111182007,43488650.16291,White,21,Unemployed-On layoff,Male,4,2019,socializing,1,South,West South Central,TX,metropolitan,19100,0,30,0.5,21744325.081455
20190111182011,9463903.70203,Asian,59,Employed-At work,Male,6,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190111182032,10816612.437438,Black,66,Employed-At work,Male,5,2019,socializing,1,South,West South Central,TX,metropolitan,19100,0,0,0,0
20190111182039,20336944.984905,White,42,Employed-At work,Female,2,2019,socializing,1,South,South Atlantic,VA,metropolitan,47900,0,45,0.75,15252708.73867875
20190111182043,14174756.85214,White,64,Employed-At work,Male,5,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190111182045,12670983.045843,White,37,Employed-At work,Male,5,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190111182050,15885575.622868,White,72,Employed-At work,Male,5,2019,socializing,1,Northeast,Middle Atlantic,PA,metropolitan,37980,91,15,0.25,3971393.905717
20190111182083,2969262.074963,White,71,Retired,Female,7,2019,socializing,NA,NA,NA,NA,NA,NA,NA,15,0.25,742315.51874075
20190111182091,14426610.329136,White,33,Employed-At work,Male,1,2019,socializing,1,Northeast,New England,CT,metropolitan,25540,0,0,0,0
20190111182094,13737798.562939,White,19,Retired,Female,1,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20190111182102,6156999.027327,Black,41,Employed-At work,Male,1,2019,socializing,1,Northeast,Middle Atlantic,PA,metropolitan,37980,101,0,0,0
20190111182106,10600124.503109,White,36,Employed-At work,Male,2,2019,socializing,1,Midwest,East North Central,OH,non-metropolitan,0,0,90,1.5,15900186.754663501
20190111182118,3110889.873147,White,50,Retired,Female,7,2019,socializing,1,South,East South Central,TN,metropolitan,16860,0,190,3.1666666666666665,9851151.2649655
20190111182155,5512034.079789,White,61,Unemployed-Looking,Male,6,2019,socializing,1,West,Pacific,WA,metropolitan,44060,0,0,0,0
20190111182195,3816725.58061,White,77,Retired,Female,1,2019,socializing,1,South,West South Central,TX,metropolitan,41700,0,0,0,0
20190111182202,31190844.684759,White,62,Retired,Male,6,2019,socializing,1,Midwest,West North Central,MO,metropolitan,41180,189,45,0.75,23393133.51356925
20190111182207,5208063.152285,White,73,Employed-At work,Female,7,2019,socializing,1,Midwest,West North Central,MO,metropolitan,41180,71,0,0,0
20190111182213,4424779.029278,White,80,Employed-At work,Male,1,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190111182224,3519514.483515,White,27,Employed-At work,Female,1,2019,socializing,1,Midwest,West North Central,SD,metropolitan,43620,0,0,0,0
20190111182227,9636726.873469,White,44,Employed-At work,Female,3,2019,socializing,NA,NA,NA,NA,NA,NA,NA,15,0.25,2409181.71836725
20190111182237,7180225.803666,White,71,Employed-At work,Male,3,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190111182246,3365225.505374,White,47,Employed-Absent,Male,3,2019,socializing,1,Midwest,East North Central,MI,metropolitan,24340,81,0,0,0
20190111182254,6810327.954189,White,62,Employed-At work,Female,6,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190111182266,8403210.731542,White,44,Employed-At work,Male,3,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190111182267,31401777.218469,Black,54,Employed-At work,Male,3,2019,socializing,1,South,South Atlantic,NC,metropolitan,15500,1,135,2.25,70653998.74155526
20190111182273,3105287.946393,White,45,Employed-At work,Male,1,2019,socializing,1,South,South Atlantic,NC,metropolitan,39580,0,540,9,27947591.517536998
20190111182275,26494926.515002,White,19,Employed-At work,Male,2,2019,socializing,1,South,East South Central,AL,metropolitan,33860,0,565,9.416666666666666,249493891.34960216
20190111182284,10208833.505646,Asian,33,Employed-At work,Female,2,2019,socializing,1,West,Pacific,WA,metropolitan,42660,0,0,0,0
20190111182298,19140340.199451,White,26,Employed-At work,Male,2,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190111182304,10569784.235161,Black,35,Employed-Absent,Male,1,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190111182330,15491767.494685,White,16,Employed-At work,Male,5,2019,socializing,1,Midwest,East North Central,OH,non-metropolitan,0,0,30,0.5,7745883.7473425
20190111182337,10370791.176158,White,18,Employed-At work,Male,1,2019,socializing,1,South,South Atlantic,NC,metropolitan,25860,0,0,0,0
20190111182364,25109711.255783,White,29,Unemployed-Looking,Female,6,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20190111182394,8142241.09432,White,58,Retired,Male,7,2019,socializing,1,Northeast,New England,RI,metropolitan,39300,0,0,0,0
20190111182407,3623609.08399,White,65,Retired,Female,1,2019,socializing,NA,NA,NA,NA,NA,NA,NA,120,2,7247218.16798
20190111182409,12844744.788137,White,53,Unemployed-On layoff,Male,2,2019,socializing,1,Northeast,New England,CT,metropolitan,35300,9,150,2.5,32111861.970342502
20190111182422,10346435.617294,White,80,Retired,Female,7,2019,socializing,1,South,West South Central,TX,metropolitan,43300,181,0,0,0
20190111182433,14222541.652728,White,22,Employed-At work,Female,3,2019,socializing,1,Midwest,East North Central,WI,metropolitan,16980,59,0,0,0
20190111182453,2936936.251233,White,41,Employed-At work,Female,1,2019,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,46540,0,0,0,0
20190111182457,6676255.289177,White,80,Retired,Male,5,2019,socializing,1,Midwest,East North Central,WI,non-metropolitan,0,0,40,0.6666666666666666,4450836.859451333
20190111182460,3786887.679925,White,72,Employed-At work,Female,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190111182463,9803832.684091,White,33,Employed-At work,Female,2,2019,socializing,NA,NA,NA,NA,NA,NA,NA,28,0.4666666666666667,4575121.919242467
20190111182486,14239346.558065,White,15,Retired,Male,2,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,78,1.3,18511150.525484502
20190111182493,15320990.929777,White,20,Retired,Male,1,2019,socializing,1,West,Pacific,CA,metropolitan,40900,67,0,0,0
20190111182511,4942249.612578,White,57,Employed-At work,Male,4,2019,socializing,1,Midwest,West North Central,IA,non-metropolitan,0,0,0,0,0
20190111182523,10371304.156648,Black,55,Unemployed-Looking,Female,3,2019,socializing,1,South,West South Central,TX,metropolitan,19100,0,0,0,0
20190111182526,1562595.939648,White,36,Retired,Female,1,2019,socializing,NA,NA,NA,NA,NA,NA,NA,145,2.4166666666666665,3776273.5208159997
20190112180003,14467693.412989,Black,37,Employed-Absent,Male,5,2019,socializing,1,South,South Atlantic,GA,metropolitan,12060,0,180,3,43403080.238967
20190112180009,3884833.034988,Black,69,Retired,Female,5,2019,socializing,1,South,South Atlantic,NC,metropolitan,16740,119,2,0.03333333333333333,129494.4344996
20190112180011,8048344.841237,White,34,Employed-At work,Male,7,2019,socializing,1,South,East South Central,KY,non-metropolitan,0,0,0,0,0
20190112180017,7419873.300099,Black,55,Employed-At work,Female,5,2019,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,61,0,0,0
20190112180022,3877744.400749,American Indian,66,Retired,Male,7,2019,socializing,1,Midwest,East North Central,OH,metropolitan,19380,113,0,0,0
20190112180043,4856484.834629,Black,71,Retired,Male,5,2019,socializing,1,West,Pacific,CA,metropolitan,41740,73,118,1.9666666666666666,9551086.841437032
20190112180048,4246055.391451,White,76,Retired,Female,1,2019,socializing,1,South,South Atlantic,SC,metropolitan,16740,91,80,1.3333333333333333,5661407.188601334
20190112180058,9886409.716378,White,46,Employed-At work,Male,4,2019,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,81,0,0,0
20190112180071,3793812.292107,Black,70,Retired,Female,1,2019,socializing,1,South,West South Central,LA,metropolitan,0,0,0,0,0
20190112180076,10746858.688296,White,48,Employed-At work,Male,1,2019,socializing,1,Midwest,East North Central,IN,metropolitan,31140,0,0,0,0
20190112180078,3522672.405019,Black,50,Retired,Male,1,2019,socializing,1,West,Pacific,WA,metropolitan,42660,33,0,0,0
20190112180084,8886456.271238,White,28,Employed-At work,Male,6,2019,socializing,1,Midwest,West North Central,IA,non-metropolitan,0,0,0,0,0
20190112180087,11093214.883594,White,85,Retired,Female,4,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20190112180088,5623478.119606,Black,38,Employed-Absent,Male,5,2019,socializing,NA,NA,NA,NA,NA,NA,NA,10,0.16666666666666666,937246.3532676667
20190112180089,15234486.999496,Black,46,Employed-At work,Female,3,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190112180092,21686449.08629,White,28,Employed-At work,Male,2,2019,socializing,1,West,Mountain,CO,metropolitan,19740,0,0,0,0
20190112180095,8559070.257987,Black,36,Employed-At work,Male,3,2019,socializing,1,South,South Atlantic,FL,metropolitan,27260,0,60,1,8559070.257987
20190112180096,10679023.337037,White,38,Retired,Female,5,2019,socializing,1,Midwest,East North Central,OH,metropolitan,17460,0,0,0,0
20190112180099,4111195.113672,White,80,Retired,Female,7,2019,socializing,1,Northeast,Middle Atlantic,NY,non-metropolitan,0,0,0,0,0
20190112180119,6214855.648074,Black,20,Employed-At work,Female,7,2019,socializing,1,South,South Atlantic,NC,metropolitan,22180,0,0,0,0
20190112180122,2968574.97132,White,30,Employed-At work,Male,7,2019,socializing,1,South,East South Central,MS,metropolitan,32820,0,208,3.466666666666667,10291059.900576001
20190112180135,10861331.189971,White,67,Retired,Female,5,2019,socializing,NA,NA,NA,NA,NA,NA,NA,170,2.8333333333333335,30773771.704917833
20190112180141,10328687.80745,Black,28,Employed-Absent,Female,3,2019,socializing,1,South,West South Central,LA,metropolitan,12940,5,0,0,0
20190112180144,8013208.617443,White,57,Employed-At work,Female,2,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190112180148,11101873.906872,White,39,Employed-At work,Male,5,2019,socializing,1,West,Mountain,ID,metropolitan,14260,0,150,2.5,27754684.767180003
20190112180152,13329018.987609,Black,49,Employed-Absent,Female,7,2019,socializing,1,South,South Atlantic,FL,metropolitan,33100,99,0,0,0
20190112180500,11791653.273724,White,71,Retired,Female,5,2019,socializing,1,South,South Atlantic,GA,metropolitan,12060,0,0,0,0
20190112180510,8732323.477916,White,35,Employed-At work,Male,5,2019,socializing,1,South,South Atlantic,NC,metropolitan,24660,0,0,0,0
20190112180511,26948535.830447,White,53,Employed-At work,Male,5,2019,socializing,NA,NA,NA,NA,NA,NA,NA,95,1.5833333333333333,42668515.06487441
20190112180514,3648931.375634,White,32,Unemployed-On layoff,Male,7,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190112180516,9239851.296477,Black,25,Employed-At work,Female,2,2019,socializing,1,Midwest,East North Central,MI,metropolitan,19820,163,0,0,0
20190112180520,17127607.546307,White,23,Retired,Male,1,2019,socializing,1,Midwest,West North Central,NE,metropolitan,0,0,0,0,0
20190112180522,13369298.304345,Asian,60,Employed-At work,Male,1,2019,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,5,0,0,0
20190112180527,9869371.371921,White,47,Employed-At work,Female,5,2019,socializing,1,Midwest,West North Central,KS,metropolitan,28140,91,0,0,0
20190112180528,18838408.185271,2+ races,26,Employed-At work,Male,4,2019,socializing,1,Midwest,West North Central,KS,metropolitan,28140,91,165,2.75,51805622.50949524
20190112180532,3939957.604196,White,44,Employed-At work,Female,1,2019,socializing,1,Midwest,West North Central,IA,metropolitan,26980,103,50,0.8333333333333334,3283298.003496667
20190112180537,3012314.355501,Black,59,Retired,Female,7,2019,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,15380,0,5,0.08333333333333333,251026.19629174998
20190112180541,14880167.715698,White,63,Retired,Female,2,2019,socializing,1,South,South Atlantic,GA,non-metropolitan,0,0,180,3,44640503.147094
20190112180543,5657126.170826,White,71,Retired,Male,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190112180550,10038212.980169,White,64,Employed-At work,Male,2,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190112180552,8039584.602133,White,30,Employed-At work,Male,5,2019,socializing,1,Midwest,West North Central,IA,metropolitan,0,0,80,1.3333333333333333,10719446.136177333
20190112180553,10458653.575572,White,38,Unemployed-On layoff,Male,1,2019,socializing,1,Northeast,Middle Atlantic,NJ,metropolitan,37980,7,0,0,0
20190112180557,3720299.059719,White,35,Employed-At work,Male,7,2019,socializing,1,Midwest,East North Central,WI,metropolitan,31540,0,0,0,0
20190112180561,3392489.560194,White,64,Employed-At work,Female,7,2019,socializing,1,Midwest,East North Central,IN,metropolitan,31140,19,0,0,0
20190112180564,5059606.221041,White,65,Employed-At work,Female,5,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190112180565,4550546.667892,White,68,Unemployed-On layoff,Male,7,2019,socializing,1,South,South Atlantic,DE,metropolitan,41540,5,0,0,0
20190112180566,9525901.311535,White,61,Employed-At work,Female,7,2019,socializing,NA,NA,NA,NA,NA,NA,NA,180,3,28577703.934605002
20190112180567,5457800.031317,Black,67,Employed-At work,Male,3,2019,socializing,1,South,West South Central,TX,metropolitan,26420,0,225,3.75,20466750.117438752
20190112180568,3735563.775995,White,23,Employed-At work,Male,7,2019,socializing,1,West,Mountain,AZ,metropolitan,46060,19,0,0,0
20190112180571,4609963.375076,White,68,Retired,Female,6,2019,socializing,1,South,West South Central,OK,metropolitan,46140,0,0,0,0
20190112180573,2565500.636036,White,75,Retired,Male,1,2019,socializing,1,West,Pacific,OR,metropolitan,38900,0,0,0,0
20190112180575,2280997.23323,Black,59,Retired,Female,4,2019,socializing,1,South,East South Central,AL,metropolitan,13820,0,0,0,0
20190112180577,4763659.354756,White,68,Employed-At work,Female,2,2019,socializing,1,Northeast,Middle Atlantic,NJ,metropolitan,35620,13,0,0,0
20190112180579,6716334.145047,Black,29,Unemployed-Looking,Female,1,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,120,2,13432668.290094
20190112180584,3454369.258793,White,46,Employed-At work,Female,1,2019,socializing,1,Northeast,New England,CT,metropolitan,25540,0,15,0.25,863592.31469825
20190112180587,2719143.64429,White,74,Retired,Male,1,2019,socializing,1,South,West South Central,TX,metropolitan,26420,0,0,0,0
20190112180590,5095027.870109,Black,85,Retired,Female,2,2019,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,61,0,0,0
20190112180591,4954639.897569,White,29,Employed-At work,Male,1,2019,socializing,1,South,West South Central,TX,metropolitan,26420,0,0,0,0
20190112180592,2497107.08407,Asian,56,Retired,Female,7,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20190112180593,7227602.690687,Asian,66,Retired,Male,5,2019,socializing,1,West,Pacific,CA,metropolitan,41860,75,0,0,0
20190112180595,17807616.336465,Asian,62,Employed-At work,Female,3,2019,socializing,1,Midwest,East North Central,IL,metropolitan,16980,0,60,1,17807616.336465
20190112180598,6486837.984058,White,57,Employed-At work,Male,5,2019,socializing,1,Northeast,New England,MA,metropolitan,14460,21,0,0,0
20190112180601,2785244.175575,White,67,Employed-At work,Female,7,2019,socializing,1,Midwest,East North Central,OH,metropolitan,17460,0,60,1,2785244.175575
20190112180602,4095636.160043,Asian,39,Employed-At work,Female,7,2019,socializing,1,South,South Atlantic,VA,metropolitan,47900,107,0,0,0
20190112180607,7554642.378092,White,55,Employed-Absent,Male,4,2019,socializing,1,South,East South Central,AL,metropolitan,26620,0,120,2,15109284.756184
20190112180610,18509583.989466,White,15,Retired,Female,3,2019,socializing,1,West,Mountain,UT,metropolitan,41620,0,20,0.3333333333333333,6169861.329822
20190112180616,19849038.982901,Asian,44,Retired,Female,5,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190112180620,5482217.00281,White,75,Retired,Female,2,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190112180622,5550323.898173,White,34,Employed-At work,Male,7,2019,socializing,1,West,Mountain,NV,metropolitan,29820,3,180,3,16650971.694518998
20190112180623,8985464.137127,White,39,Employed-At work,Female,3,2019,socializing,1,Northeast,New England,MA,metropolitan,49340,27,15,0.25,2246366.03428175
20190112180630,5186954.600894,White,78,Retired,Female,1,2019,socializing,NA,NA,NA,NA,NA,NA,NA,103,1.7166666666666666,8904272.064868033
20190112180638,6409118.016707,White,38,Retired,Female,1,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,200,3.3333333333333335,21363726.72235667
20190112180640,2282048.866404,White,74,Retired,Female,1,2019,socializing,1,South,West South Central,TX,metropolitan,19100,0,30,0.5,1141024.433202
20190112180647,25776742.715823,White,49,Employed-At work,Male,6,2019,socializing,1,South,West South Central,TX,metropolitan,31180,0,0,0,0
20190112180649,10511576.080995,White,69,Employed-At work,Male,3,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190112180650,29254882.307601,White,48,Retired,Female,5,2019,socializing,1,Northeast,Middle Atlantic,NJ,metropolitan,35620,23,0,0,0
20190112180656,14621279.253492,White,46,Employed-At work,Female,4,2019,socializing,1,Northeast,Middle Atlantic,PA,metropolitan,38300,19,15,0.25,3655319.813373
20190112180659,21193408.014826,White,32,Employed-At work,Male,2,2019,socializing,1,West,Pacific,CA,metropolitan,41860,81,0,0,0
